CMDLINE /Users/parkerreid/QMHEP/bin/python3 6-TestLinearQUBO.py
MEM 831.664062 1578682420.6116
MEM 831.718750 1578682420.7168
MEM 831.777344 1578682420.8208
MEM 831.839844 1578682420.9260
MEM 831.929688 1578682421.0311
MEM 831.980469 1578682421.1363
MEM 832.093750 1578682421.2377
MEM 832.171875 1578682421.3428
MEM 832.238281 1578682421.4480
MEM 832.312500 1578682421.5532
MEM 832.421875 1578682421.6568
MEM 832.519531 1578682421.7620
MEM 832.601562 1578682421.8672
MEM 832.683594 1578682421.9709
MEM 832.765625 1578682422.0731
MEM 832.847656 1578682422.1783
MEM 832.925781 1578682422.2834
MEM 833.019531 1578682422.3865
MEM 833.089844 1578682422.4917
MEM 833.152344 1578682422.5935
MEM 833.257812 1578682422.6987
MEM 833.359375 1578682422.8039
MEM 833.468750 1578682422.9078
MEM 833.542969 1578682423.0130
MEM 833.625000 1578682423.1176
MEM 833.714844 1578682423.2200
MEM 833.816406 1578682423.3203
MEM 833.910156 1578682423.4255
MEM 834.015625 1578682423.5290
MEM 834.148438 1578682423.6342
MEM 834.253906 1578682423.7379
MEM 834.335938 1578682423.8399
MEM 834.449219 1578682423.9451
MEM 834.589844 1578682424.0462
MEM 834.691406 1578682424.1494
MEM 834.808594 1578682424.2545
MEM 834.894531 1578682424.3569
MEM 835.007812 1578682424.4608
MEM 835.171875 1578682424.5660
MEM 835.285156 1578682424.6691
MEM 835.386719 1578682424.7743
MEM 835.488281 1578682424.8795
MEM 835.589844 1578682424.9847
MEM 835.699219 1578682425.0899
MEM 835.781250 1578682425.1934
MEM 835.867188 1578682425.2986
MEM 835.968750 1578682425.4028
MEM 836.066406 1578682425.5077
MEM 836.179688 1578682425.6130
MEM 836.261719 1578682425.7157
MEM 836.339844 1578682425.8209
MEM 836.425781 1578682425.9262
MEM 836.523438 1578682426.0300
MEM 836.628906 1578682426.1314
MEM 836.703125 1578682426.2333
MEM 836.859375 1578682426.3370
MEM 836.980469 1578682426.4422
MEM 837.085938 1578682426.5465
MEM 837.195312 1578682426.6517
MEM 837.289062 1578682426.7556
MEM 837.421875 1578682426.8607
MEM 837.515625 1578682426.9610
MEM 837.613281 1578682427.0629
MEM 837.695312 1578682427.1681
MEM 837.800781 1578682427.2733
MEM 837.910156 1578682427.3784
MEM 838.027344 1578682427.4837
MEM 838.148438 1578682427.5889
MEM 838.285156 1578682427.6891
MEM 838.402344 1578682427.7944
MEM 838.554688 1578682427.8996
MEM 838.718750 1578682428.0033
MEM 838.843750 1578682428.1086
MEM 838.921875 1578682428.2134
MEM 839.039062 1578682428.3186
MEM 839.156250 1578682428.4237
MEM 839.230469 1578682428.5289
MEM 839.308594 1578682428.6312
MEM 839.382812 1578682428.7364
MEM 839.515625 1578682428.8399
MEM 839.640625 1578682428.9451
MEM 839.769531 1578682429.0492
MEM 839.914062 1578682429.1499
MEM 839.980469 1578682429.2544
MEM 840.132812 1578682429.3593
MEM 840.261719 1578682429.4645
MEM 840.378906 1578682429.5697
MEM 840.472656 1578682429.6715
MEM 840.582031 1578682429.7767
MEM 840.671875 1578682429.8797
MEM 840.738281 1578682429.9848
MEM 840.847656 1578682430.0900
MEM 840.976562 1578682430.1952
MEM 841.085938 1578682430.2958
MEM 841.195312 1578682430.4009
MEM 841.304688 1578682430.5058
MEM 841.414062 1578682430.6079
MEM 841.488281 1578682430.7123
MEM 841.546875 1578682430.8175
MEM 841.648438 1578682430.9211
MEM 841.777344 1578682431.0257
MEM 841.906250 1578682431.1309
MEM 842.015625 1578682431.2361
MEM 842.152344 1578682431.3413
MEM 842.281250 1578682431.4449
MEM 842.410156 1578682431.5500
MEM 842.484375 1578682431.6525
MEM 842.625000 1578682431.7576
MEM 842.781250 1578682431.8596
MEM 842.890625 1578682431.9648
MEM 843.023438 1578682432.0683
MEM 843.167969 1578682432.1734
MEM 843.277344 1578682432.2762
MEM 843.402344 1578682432.3787
MEM 843.503906 1578682432.4838
MEM 843.644531 1578682432.5890
MEM 843.746094 1578682432.6929
MEM 843.875000 1578682432.7970
MEM 843.992188 1578682432.9008
MEM 844.093750 1578682433.0018
MEM 844.207031 1578682433.1071
MEM 844.308594 1578682433.2078
MEM 844.464844 1578682433.3083
MEM 844.562500 1578682433.4108
MEM 844.652344 1578682433.5118
MEM 844.781250 1578682433.6158
MEM 844.902344 1578682433.7210
MEM 845.019531 1578682433.8262
MEM 845.132812 1578682433.9301
MEM 845.226562 1578682434.0353
MEM 845.382812 1578682434.1405
MEM 845.500000 1578682434.2456
MEM 845.609375 1578682434.3508
MEM 845.707031 1578682434.4560
MEM 845.847656 1578682434.5612
MEM 845.957031 1578682434.6663
MEM 846.054688 1578682434.7680
MEM 846.187500 1578682434.8733
MEM 846.316406 1578682434.9785
MEM 846.429688 1578682435.0788
MEM 846.511719 1578682435.1828
MEM 846.664062 1578682435.2880
MEM 846.769531 1578682435.3919
MEM 846.882812 1578682435.4960
MEM 846.957031 1578682435.5994
MEM 847.046875 1578682435.7004
MEM 847.156250 1578682435.8031
MEM 847.281250 1578682435.9055
MEM 847.386719 1578682436.0079
MEM 847.496094 1578682436.1105
MEM 847.640625 1578682436.2157
MEM 847.730469 1578682436.3209
MEM 847.835938 1578682436.4261
MEM 847.937500 1578682436.5291
MEM 848.031250 1578682436.6342
MEM 848.164062 1578682436.7383
MEM 848.304688 1578682436.8434
MEM 848.421875 1578682436.9455
MEM 848.500000 1578682437.0507
MEM 848.582031 1578682437.1528
MEM 848.691406 1578682437.2559
MEM 848.828125 1578682437.3600
MEM 848.945312 1578682437.4641
MEM 849.042969 1578682437.5683
MEM 849.167969 1578682437.6703
MEM 849.296875 1578682437.7754
MEM 849.468750 1578682437.8785
MEM 849.656250 1578682437.9809
MEM 849.785156 1578682438.0848
MEM 849.898438 1578682438.1896
MEM 850.019531 1578682438.2948
MEM 850.160156 1578682438.4000
MEM 850.300781 1578682438.5030
MEM 850.421875 1578682438.6069
MEM 850.597656 1578682438.7079
MEM 850.738281 1578682438.8131
MEM 850.855469 1578682438.9176
MEM 850.984375 1578682439.0183
MEM 851.148438 1578682439.1234
MEM 851.277344 1578682439.2295
MEM 851.429688 1578682439.3299
MEM 851.558594 1578682439.4352
MEM 851.656250 1578682439.5404
MEM 851.792969 1578682439.6413
MEM 851.921875 1578682439.7421
MEM 852.035156 1578682439.8472
MEM 852.140625 1578682439.9523
MEM 852.269531 1578682440.0536
MEM 852.367188 1578682440.1541
MEM 852.539062 1578682440.2592
MEM 852.683594 1578682440.3627
MEM 852.792969 1578682440.4679
MEM 852.914062 1578682440.5728
MEM 853.062500 1578682440.6779
MEM 853.183594 1578682440.7820
MEM 853.363281 1578682440.8835
MEM 853.542969 1578682440.9886
MEM 853.621094 1578682441.0910
MEM 853.742188 1578682441.1962
MEM 853.867188 1578682441.2981
MEM 854.000000 1578682441.4033
MEM 854.093750 1578682441.5057
MEM 854.214844 1578682441.6097
MEM 854.339844 1578682441.7137
MEM 854.460938 1578682441.8184
MEM 854.558594 1578682441.9223
MEM 854.695312 1578682442.0275
MEM 854.851562 1578682442.1320
MEM 855.011719 1578682442.2356
MEM 855.152344 1578682442.3365
MEM 855.253906 1578682442.4390
MEM 855.414062 1578682442.5414
MEM 855.511719 1578682442.6466
MEM 855.628906 1578682442.7486
MEM 855.734375 1578682442.8501
MEM 855.851562 1578682442.9553
MEM 855.917969 1578682443.0585
MEM 856.066406 1578682443.1637
MEM 856.175781 1578682443.2685
MEM 856.250000 1578682443.3737
MEM 856.343750 1578682443.4777
MEM 856.457031 1578682443.5815
MEM 856.566406 1578682443.6831
MEM 856.714844 1578682443.7881
MEM 856.820312 1578682443.8933
MEM 856.937500 1578682443.9954
MEM 857.031250 1578682444.1006
MEM 857.160156 1578682444.2040
MEM 857.265625 1578682444.3080
MEM 857.371094 1578682444.4082
MEM 857.511719 1578682444.5135
MEM 857.613281 1578682444.6184
MEM 857.718750 1578682444.7236
MEM 857.851562 1578682444.8282
MEM 857.984375 1578682444.9331
MEM 858.121094 1578682445.0357
MEM 858.230469 1578682445.1408
MEM 858.316406 1578682445.2438
MEM 858.433594 1578682445.3489
MEM 858.566406 1578682445.4500
MEM 858.687500 1578682445.5552
MEM 858.789062 1578682445.6604
MEM 858.925781 1578682445.7656
MEM 859.050781 1578682445.8685
MEM 859.183594 1578682445.9736
MEM 859.332031 1578682446.0772
MEM 859.457031 1578682446.1803
MEM 859.582031 1578682446.2843
MEM 859.738281 1578682446.3853
MEM 859.875000 1578682446.4888
MEM 859.960938 1578682446.5901
MEM 860.089844 1578682446.6941
MEM 860.238281 1578682446.7952
MEM 860.371094 1578682446.8984
MEM 860.488281 1578682447.0018
MEM 860.597656 1578682447.1071
MEM 860.730469 1578682447.2084
MEM 860.851562 1578682447.3135
MEM 860.968750 1578682447.4185
MEM 861.097656 1578682447.5236
MEM 861.261719 1578682447.6288
MEM 861.355469 1578682447.7332
MEM 861.468750 1578682447.8382
MEM 861.593750 1578682447.9404
MEM 861.757812 1578682448.0455
MEM 861.859375 1578682448.1483
MEM 861.968750 1578682448.2535
MEM 862.082031 1578682448.3563
MEM 862.171875 1578682448.4615
MEM 862.328125 1578682448.5667
MEM 862.457031 1578682448.6717
MEM 862.558594 1578682448.7737
MEM 862.695312 1578682448.8759
MEM 862.820312 1578682448.9811
MEM 862.933594 1578682449.0832
